URL,Loading_Time,Cache,Mode
https://de.serlo-staging.dev/16043,0.9107880592346191,BYPASS,D
https://de.serlo-staging.dev/16043,0.784456729888916,BYPASS,D
https://de.serlo-staging.dev/16043,0.7536985874176025,BYPASS,D
https://de.serlo-staging.dev/16043,0.8388605117797852,BYPASS,D
https://de.serlo-staging.dev/16043,0.8808739185333252,BYPASS,D
https://de.serlo-staging.dev/16043,0.966334342956543,BYPASS,D
https://de.serlo-staging.dev/16043,0.7756619453430176,BYPASS,D
https://de.serlo-staging.dev/16043,0.9682455062866211,BYPASS,D
https://de.serlo-staging.dev/16043,0.8494415283203125,BYPASS,D
https://de.serlo-staging.dev/16043,0.8062400817871094,BYPASS,D
https://de.serlo-staging.dev/16043,0.8441629409790039,BYPASS,D
https://de.serlo-staging.dev/16043,0.8691706657409668,BYPASS,D
https://de.serlo-staging.dev/16043,0.6373841762542725,BYPASS,D
https://de.serlo-staging.dev/16043,0.6631498336791992,BYPASS,D
https://de.serlo-staging.dev/api/frontend/16043,0.7924814224243164,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.6046714782714844,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.6342024803161621,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.7867603302001953,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.5886125564575195,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,1.173384666442871,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.6947946548461914,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.7970044612884521,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.6716675758361816,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.5580286979675293,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,1.0340054035186768,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.6090760231018066,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.8336329460144043,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.6923828125,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.7776060104370117,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.905198335647583,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.6676719188690186,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.7938487529754639,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,0.5553073883056641,BYPASS,E
https://de.serlo-staging.dev/api/frontend/16043,1.0116913318634033,BYPASS,E
https://frontend-git-resolve-262.serlo.now.sh/75678,0.9327704906463623,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5834283828735352,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5008206367492676,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5176122188568115,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5228183269500732,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,2.1334400177001953,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5238211154937744,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.547548770904541,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5924806594848633,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.48452067375183105,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5256688594818115,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5418932437896729,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5498449802398682,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5189063549041748,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5039684772491455,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.49886560440063477,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5909707546234131,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5039932727813721,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5017514228820801,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/75678,0.5034706592559814,MISS,A
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/75678,0.4656660556793213,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/75678,0.4724595546722412,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/75678,0.5346071720123291,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/75678,0.5623905658721924,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/75678,2.0573554039001465,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/75678,0.46837520599365234,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/75678,0.4718642234802246,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/75678,0.4731254577636719,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/75678,0.4830498695373535,BYPASS,B
https://frontend-git-resolve-262.serlo.now.sh/api/frontend/75678,0.5949680805206299,BYPASS,B
